Mkt-RF,SMB,HML,RF
-1.31,0.64,0.44,0.018
-0.06,0.17,0,0.018
1.23,0.15,-0.24,0.018
1.49,-0.02,-0.9,0.018
1.6,1.06,-1.57,0.018
0.55,-0.77,-0.35,0.018
0.73,0.05,-0.57,0.018
-0.08,0.25,-0.06,0.018
0.22,-0.48,-0.3,0.018
0.03,0.56,-0.45,0.018
0.54,0.38,-0.18,0.018
-0.24,0.65,-0.04,0.018
-0.39,0.24,0.12,0.018
0.46,0.44,-0.61,0.018
0.83,0.21,-0.48,0.018
0.48,-0.44,-0.04,0.018
-0.82,0.17,0.46,0.018
-2.22,0.12,1.14,0.018
0.27,0.13,-0.44,0.018
-1.33,0.08,0.97,0.018
-0.32,-0.21,-0.13,0.018
-1.02,-0.53,0.73,0.018
1.12,-0.41,-0.7,0.018
0.15,0.27,-0.37,0.018
-1.75,0.61,0.64,0.018
-0.72,1.33,0.16,0.018
-0.27,-0.43,0.39,0.018
-0.79,-0.67,0.39,0.018
-1.45,-0.43,1.2,0.018
0.63,-0.81,-0.27,0.018
-1,0.78,0.23,0.018
-0.41,-0.39,0.75,0.018
-1.16,0.32,0.14,0.018
1.63,-0.74,-0.21,0.018
-0.14,0.34,0.11,0.018
2.21,-0.79,-1.27,0.018
0.26,-0.1,-0.46,0.018
0.97,-0.63,-0.09,0.018
-0.75,0.46,-0.26,0.018
-0.78,0.61,0.71,0.018
0.89,-0.35,-0.4,0.018
1.76,-0.87,-1.05,0.018
0.18,-0.02,-0.45,0.018
1.21,-0.02,-1.68,0.018
-1.18,0.92,0.19,0.018
-0.99,0.39,0.47,0.018
-1.78,1.05,-0.13,0.018
-0.17,0.31,-0.19,0.018
0.76,-0.21,-0.1,0.018
-0.86,0.36,0.16,0.018
2.84,-0.94,-1.23,0.018
-0.34,0.83,0.11,0.018
-0.55,0.18,0.32,0.018
0.31,0.16,0.02,0.018
0.44,0.41,-0.46,0.018
-0.64,0.32,0.08,0.018
-0.52,0.24,-0.23,0.018
-1.28,0.61,0.82,0.018
-0.2,-0.9,0.08,0.018
1.22,-0.21,-0.7,0.018
0,-0.02,-0.61,0.018
-1.93,0.62,0.16,0.018
0.29,0.15,-0.87,0.018
-2.35,0.45,0.89,0.018
-0.19,-0.31,-0.42,0.018
0.42,0.52,-0.26,0.018
-0.23,0.03,-0.9,0.018
-0.8,0.78,0.43,0.018
0.92,0.48,-0.99,0.018
-0.16,-0.17,-0.15,0.018
1.66,-1.13,-0.6,0.018
-0.09,0.06,-0.44,0.018
1.82,-1.17,-0.48,0.018
-0.47,0.32,-0.29,0.018
1.09,-0.67,-0.78,0.018
0.21,0.1,0.22,0.018
-1.72,0.35,0.67,0.018
-2.04,0.35,1.19,0.018
-0.02,-0.31,0.04,0.018
-2.65,1.57,0.46,0.018
0.09,-1.32,-0.03,0.018
0.76,-0.05,-0.89,0.018
1.86,-0.65,-1.28,0.018
-0.16,0.33,-0.38,0.018
1.31,-1.07,0.67,0.018
-0.43,0.25,0.1,0.018
-0.85,0.68,0,0.018
0.89,-1.07,-0.09,0.018
3.32,-2.13,-0.73,0.018
1.73,-0.99,-0.47,0.018
-0.38,1.05,-0.11,0.017
-0.33,0.08,0.68,0.017
0.69,1.06,-0.71,0.017
0.66,-0.21,-0.46,0.017
0.79,-0.44,-0.27,0.017
0.59,0.57,-0.73,0.017
-0.78,1.19,0.13,0.017
0.53,0.52,-0.74,0.017
0.37,-0.01,-0.59,0.017
1.1,-0.75,-0.09,0.017
0.03,0.7,0.42,0.017
1.84,-0.84,-0.53,0.017
-0.63,0.9,0.21,0.017
1.13,0.64,-1.33,0.017
-0.11,0.23,-0.27,0.017
0.02,0.55,-1.41,0.017
-1.29,0.27,-0.04,0.017
0.87,-0.06,-0.78,0.017
0.23,0.86,-0.13,0.017
-0.6,0.81,-0.55,0.017
-1.28,-0.23,1.51,0.017
0.49,-0.11,-0.31,0.02
1.15,0.48,-0.89,0.02
1.59,-0.89,-0.82,0.02
-0.42,0.88,-0.6,0.02
-0.43,0.89,-0.92,0.02
-0.08,0.91,-0.42,0.02
0.3,-0.25,-0.5,0.02
0.51,0.57,-0.76,0.02
0.05,1.1,-0.7,0.02
-1.33,-0.43,1.19,0.02
0.54,-1.02,0.09,0.02
0.61,0.57,-0.82,0.02
0.27,-0.14,-0.06,0.02
-0.08,0.67,-0.77,0.02
1.44,-0.06,-0.26,0.02
0.33,0.14,-0.29,0.02
1.3,-0.43,-0.43,0.02
-0.21,0.81,-0.66,0.02
0.21,0.36,-0.08,0.02
0.64,0.94,0.03,0.02
0.08,0.08,-0.04,0.02
0.52,1.3,0.48,0.02
-0.71,0.62,-1.42,0.021
-4.06,0,2.07,0.021
-0.09,0.2,0.16,0.021
-0.73,-0.44,1.26,0.021
3.21,-0.48,-1.43,0.021
1.76,0.96,-1.52,0.021
-1.71,0.25,0.81,0.021
-0.69,-0.49,0.78,0.021
1.59,0.72,-0.91,0.021
1.15,0.37,-0.65,0.021
-0.26,2.56,-0.49,0.021
0.44,0.79,-0.36,0.021
-0.37,1.98,-1.25,0.021
0.23,1.53,-0.52,0.021
-2.59,1.13,0.76,0.021
0.49,-0.56,-0.1,0.021
-0.44,-0.05,0.09,0.021
-0.44,0.03,-0.69,0.021
-2.82,-0.25,1.64,0.021
1.5,-2.93,-0.43,0.021
1.29,0.04,-0.11,0.022
0.16,1.45,-0.23,0.022
1.49,1.28,-1.3,0.022
-0.05,1.14,-0.62,0.022
0.35,1.51,-1.21,0.022
1.23,0.61,-1.74,0.022
-1.83,2.02,-0.4,0.022
0.57,1.26,-0.57,0.022
-1.74,0.87,0.94,0.022
0.24,0.86,-0.17,0.022
0.7,-0.59,0.04,0.022
-0.58,2.02,-0.58,0.022
0.46,2,-1.26,0.022
-2.69,1.24,0.49,0.022
0.11,-1.15,0.38,0.022
1.24,0.83,-1.46,0.022
0.01,1.04,-0.56,0.022
-1.04,1.9,-0.16,0.022
0.76,-0.1,-0.06,0.022
1.96,1.56,-0.1,0.022
1.39,0.87,-0.34,0.02
-0.09,-0.24,0.62,0.02
2.3,0.12,-1.21,0.02
-0.77,1.57,0.32,0.02
-2.2,0.6,0.94,0.02
0.69,-0.32,-0.79,0.02
2.45,-0.36,-0.35,0.02
-0.43,0.27,0.12,0.02
-1.48,-1.05,0.96,0.02
-2.33,-1.16,1.21,0.02
0.83,-4.67,1,0.02
4.25,-3.6,0.2,0.02
0.62,0.42,-0.22,0.02
-1.71,-2.84,2.24,0.02
1.95,-2.27,-0.38,0.02
1.31,2.25,-1.08,0.02
1.48,-0.78,-0.15,0.02
0.11,-0.38,0.2,0.02
-0.39,0.35,-0.45,0.02
-1.34,-1.27,1.03,0.02
-1,-2.57,2.28,0.02
-1.76,-1.96,1.59,0.02
1.19,0.09,0.27,0.02
-1.67,-3.69,1.71,0.024
-1.2,-1.65,0.12,0.024
0.01,1.43,-0.93,0.024
1.47,1.48,-0.39,0.024
1.42,1.43,-0.16,0.024
-1.95,-3.19,1.68,0.024
-1.01,-2.14,1.91,0.024
-2.97,-2.57,2.54,0.024
-1.8,-0.31,0.95,0.024
-6.72,-1.26,2.17,0.024
2.94,-1.62,-1.67,0.024
3.84,3.33,-2.45,0.024
-0.8,1.59,-0.06,0.024
0.09,-1.09,1,0.024
-1.01,-2.3,1.1,0.024
3.74,0.34,-0.9,0.024
-1.23,0.36,1.14,0.024
0.76,1.27,-0.51,0.024
0.07,2.23,0.07,0.024
1.4,1.13,-1.04,0.023
-2.07,-1.07,1.68,0.023
-2.09,0.33,-0.36,0.023
0,0.65,0.34,0.023
1.48,0.68,-0.45,0.023
-0.98,-1.65,1.41,0.023
-1.19,-0.81,0.6,0.023
-2.7,-1.03,0.94,0.023
2.08,0.11,0.23,0.023
0.81,-0.57,0.35,0.023
2.13,-0.83,-0.71,0.023
1.3,0.41,-0.81,0.023
-1.38,0.18,0.76,0.023
-1.09,-1.13,0.87,0.023
-2.39,-0.22,0.85,0.023
-0.73,-1.47,0.43,0.023
-2.38,-0.81,1.3,0.023
1.55,-1.25,-1.19,0.023
-1.29,0.26,0.48,0.023
-0.18,0.03,0.32,0.023
3.82,0.79,-2.28,0.023
-0.22,-0.07,0.89,0.023
2.5,0.69,-1.39,0.018
2.91,1.56,-2.21,0.018
-0.37,1.42,-0.79,0.018
-0.87,0.68,0.21,0.018
1.16,0.3,-0.75,0.018
-0.6,0.65,0.25,0.018
0.04,1.67,-0.33,0.018
-1.19,-0.96,1.39,0.018
1.45,-0.31,-0.75,0.018
-0.16,-0.23,0.27,0.018
0.5,0.05,-0.89,0.018
-0.74,1.2,0.09,0.018
1.66,0.26,-1.4,0.018
-0.25,0.86,-0.29,0.018
0.36,0.74,-0.46,0.018
-1.88,-0.02,0.55,0.018
-0.99,-0.07,0.68,0.018
0.92,1.3,-1.22,0.018
-0.55,-0.61,0.55,0.018
0.77,1.66,-1.12,0.018
-0.67,-0.09,1,0.018
0.74,1.63,-1.35,0.018
0.91,-0.75,0.75,0.024
-1.6,-0.08,1.67,0.024
0.87,0.08,-0.21,0.024
1.46,-0.89,-0.58,0.024
-0.13,0.2,0.43,0.024
0.12,-0.31,0.23,0.024
1.31,0.45,-0.67,0.024
0.51,0.25,-0.56,0.024
0.94,-0.41,-0.36,0.024
0.1,1.07,-1.24,0.024
-1.35,0.2,1.15,0.024
-1.19,-0.42,1.31,0.024
1.33,-0.29,-0.71,0.024
-1.3,-0.43,0.95,0.024
-1.44,-0.41,0.79,0.024
0.51,-0.78,0.38,0.024
-1.33,0.75,1.11,0.024
-0.9,-1.87,2.65,0.024
-2.33,-0.24,1.69,0.024
1.03,0.79,-0.46,0.024
0.16,-1.31,1.48,0.022
0.02,-0.01,0.35,0.022
1.11,-1.43,0.09,0.022
0.89,-0.76,0.31,0.022
1.16,0.17,-0.77,0.022
0.1,-0.48,0.95,0.022
-0.6,0.48,0.09,0.022
-1.03,-0.4,0.98,0.022
0.86,0.17,0.14,0.022
1.24,-0.05,-0.38,0.022
-0.46,-0.06,0.19,0.022
-0.18,0.68,-0.27,0.022
1.12,-0.38,-0.53,0.022
-0.28,0.18,-0.26,0.022
0.4,-0.06,-0.42,0.022
-0.01,0.14,-0.18,0.022
0.55,0.19,-0.94,0.022
0.34,0.71,-0.89,0.022
-0.04,0.7,-0.37,0.022
0.49,-0.26,-0.32,0.022
-0.03,0.63,-0.19,0.022
-0.11,0.37,0.18,0.022
1.19,0.14,-0.56,0.022
0.38,0.17,-0.36,0.025
-0.97,-0.25,1.3,0.025
-1.23,-0.31,1.96,0.025
0.8,0.73,-0.88,0.025
-0.83,-0.85,1.18,0.025
-0.45,-0.81,1.52,0.025
-0.5,0.32,0.13,0.025
0.29,-0.08,-0.28,0.025
0.01,0.87,-0.27,0.025
-1.23,-0.23,1.25,0.025
-1.8,-0.34,0.58,0.025
1.24,0.39,-1.41,0.025
-0.39,0.69,-0.66,0.025
-0.54,-0.62,0.94,0.025
0.4,-0.55,-0.03,0.025
-0.56,-0.34,0.58,0.025
-0.96,-0.57,1.11,0.025
-0.21,-0.66,0.34,0.025
2.32,0.09,-1.11,0.025
-1.26,0.58,1.43,0.025
-0.7,-1.6,1.41,0.025
-1.29,0.16,0.89,0.025
0.64,0.11,-0.77,0.025
-0.23,-0.24,0.34,0.025
-2.17,-0.12,1.59,0.025
-0.39,-0.25,0.36,0.025
-1.44,-0.09,0.89,0.025
-1.77,-0.08,0.93,0.025
-2.83,0.6,1.26,0.025
3.88,-0.59,-2.23,0.025
0.24,-0.2,-0.43,0.025
-1.95,0.11,0.71,0.025
-0.84,-0.36,0.69,0.025
3.66,-0.49,-2.3,0.025
0.92,0.51,-1.18,0.025
0.03,0.65,-0.51,0.025
-0.12,-0.96,1.15,0.025
-2.52,-0.14,1.94,0.025
0,1.01,-0.53,0.025
0.91,-1.12,1.09,0.025
0.74,-1.64,1.84,0.025
2.75,0.69,-1.7,0.025
-0.48,-0.3,0.61,0.024
1.05,1.27,-1.02,0.024
-0.03,1.04,-0.91,0.024
0.13,-0.75,0.07,0.024
-0.08,0.21,0.11,0.024
-1.97,0.22,2.08,0.024
-0.96,-0.39,0.92,0.024
-2.69,-0.56,2.49,0.024
-1.39,-0.1,1.58,0.024
2.66,-0.02,-1.95,0.024
0.6,0.04,0.05,0.024
-1.67,-0.63,1.75,0.024
-0.52,0.74,0.51,0.024
-2.46,-0.3,1.63,0.024
-0.05,-0.77,0.55,0.024
-2.12,-0.29,2.03,0.024
2.08,0.88,-2.13,0.024
0.3,-0.28,-0.52,0.024
-1.67,-1.19,2.65,0.024
0.18,-1.62,0.93,0.024
-2.03,-0.74,1.54,0.024
0.51,1.47,-0.59,0.025
0.35,-1.46,0.63,0.025
4.55,0.08,-2.83,0.025
-1.78,-0.09,1.36,0.025
-0.59,0.04,0.5,0.025
2.79,0.64,-1.29,0.025
1.15,0.26,-0.97,0.025
-1.07,-0.52,0.54,0.025
-1.14,-0.2,1.02,0.025
-1.8,0.2,0.88,0.025
-1.96,0.32,1.61,0.025
0.6,-0.74,1.49,0.025
-1.63,-0.52,2.2,0.025
-3.59,-1,3.13,0.025
0.54,-0.15,0.09,0.025
3.06,0.63,-1.93,0.025
0.55,-0.49,0.82,0.025
1.36,0.78,-0.4,0.025
0.88,1.81,-0.66,0.025
-1.23,-0.19,1.35,0.025
-3.52,-0.15,1.65,0.026
5.39,0.74,-4.34,0.026
-1.3,1.01,-0.26,0.026
-2.98,0.15,2.39,0.026
-0.36,-0.69,1.26,0.026
0.51,0.58,-0.38,0.026
1.44,0.73,-1.07,0.026
1.39,1.66,-2.91,0.026
-0.4,1.26,-0.64,0.026
0.68,1.2,-0.53,0.026
0.37,0.08,-0.62,0.026
1.16,-0.06,-1.43,0.026
-0.55,-0.2,-0.22,0.026
-0.01,-0.54,1.26,0.026
1.57,0.33,-0.17,0.026
0.34,-0.54,-0.16,0.026
-0.81,-0.55,1.42,0.026
-0.11,0.31,-0.21,0.026
0.9,0.64,-0.35,0.026
0.63,-0.1,-0.27,0.026
-0.72,0.39,0.33,0.026
0.39,-0.18,0.6,0.02
-1.9,-0.25,2.15,0.02
0.17,-0.51,0.99,0.02
0.04,1.09,-0.6,0.02
-0.86,0.68,1.39,0.02
-0.67,-0.4,0.91,0.02
-1.42,-0.17,1.27,0.02
1.1,0.12,0.14,0.02
-0.9,0.25,0.89,0.02
-0.04,0.41,-0.34,0.02
0.93,0.37,-1.02,0.02
-1.93,-0.64,1.92,0.02
-1.93,0.23,1.33,0.02
-1.84,0.04,0.92,0.02
-0.48,-1.02,0.52,0.02
-0.38,0.4,-0.46,0.02
1.91,-0.26,-0.2,0.02
-1.17,-1.24,1.73,0.02
-1.48,0.35,0.86,0.02
0.02,-0.2,-0.04,0.019
-0.53,0.47,0.96,0.019
0.54,-0.61,0.04,0.019
1.06,0.31,-1.01,0.019
0.58,0,0.44,0.019
-0.14,-0.65,0.85,0.019
-2.5,0.28,1.84,0.019
-4.34,0.56,2.41,0.019
1.61,-0.24,-1.37,0.019
-2.5,0.76,0.15,0.019
0.34,-0.73,0.46,0.019
-2.11,-0.36,1.2,0.019
1.86,-0.06,-1.32,0.019
-2.4,0.61,1.41,0.019
-1.88,-0.12,0.82,0.019
-0.43,0.38,-1.37,0.019
2.08,0.06,-1.07,0.019
1.09,-0.97,0.45,0.019
2.4,-0.54,-1.5,0.019
-2.58,-0.12,2.09,0.019
-0.53,-0.18,1.48,0.019
1.19,1.58,-0.42,0.019
-1.6,-1.72,1.54,0.02
-3.69,0.05,2.05,0.02
-0.39,-0.22,0.63,0.02
4.68,0.27,-3.25,0.02
-2.07,0.42,0.19,0.02
0.87,0.26,-0.22,0.02
2.87,-0.3,-1.5,0.02
-0.1,-0.15,-0.57,0.02
1.57,0.28,-1.28,0.02
-0.47,-0.44,0.75,0.02
1.1,0.16,-0.31,0.02
3.92,-1.39,-2.74,0.02
1.48,0.36,-1.33,0.02
-0.87,0.13,0.17,0.02
-1.72,0.27,1.23,0.02
-1.15,1.14,0.81,0.02
1.68,0.74,-0.79,0.02
0.45,0.17,0.4,0.02
1.47,-0.16,-0.19,0.02
0.03,0.67,-0.42,0.02
1.37,0.11,-0.88,0.015
0.33,0.59,-1.09,0.015
-1.58,0.25,0.95,0.015
1.45,-0.2,0.15,0.015
-0.34,-0.01,0.17,0.015
-0.09,0.59,0.25,0.015
-0.49,0.06,0.49,0.015
-0.1,0.09,0.61,0.015
-0.74,0.18,0.86,0.015
0.11,-0.25,0.58,0.015
0.06,0.46,0.27,0.015
2.78,-1.09,-1.24,0.015
0.52,0.77,-0.48,0.015
0.22,0.15,0.02,0.015
1.87,0.09,-1.32,0.015
-0.15,0.33,0.15,0.015
-1.71,-0.18,0.92,0.015
0.41,0.5,-0.43,0.015
-1.04,0.8,0.3,0.015
-1.06,-0.31,1.13,0.015
-1.74,-0.28,1.86,0.015
0.73,-0.29,-0.11,0.015
0.54,0.86,-0.59,0.013
0.49,0.65,-0.15,0.013
1.45,0.42,-1.31,0.013
-0.97,0.02,0.24,0.013
0.54,0.28,-1.23,0.013
-0.99,0.02,0.68,0.013
-0.98,0.03,0.8,0.013
0.02,-0.12,0.11,0.013
-1.06,0.55,0.72,0.013
-1.96,0.04,0.77,0.013
-0.46,-0.01,0.49,0.013
-0.63,-0.86,0.94,0.013
0.21,-0.62,0.17,0.013
1.07,0.3,-0.47,0.013
0.98,-0.14,-0.29,0.013
-1,-0.38,0.18,0.013
-0.54,0.43,-0.29,0.013
-0.04,1.39,-0.09,0.013
-0.22,0.83,-0.07,0.013
1.31,0.13,-1.01,0.013
0.35,2.51,-0.91,0.013
0.56,-3.36,1.39,0.014
-0.21,-0.04,0.1,0.014
-1.24,0.29,0.33,0.014
-2.29,0.34,0.92,0.014
0.59,-0.29,0.72,0.014
-1.49,-0.71,1.96,0.014
-0.18,-0.51,0.32,0.014
2.44,0.15,-0.73,0.014
0.54,0.25,-0.49,0.014
-1.16,-0.15,0.99,0.014
1.05,0.52,-0.78,0.014
-0.69,-0.71,0.6,0.014
0.51,0.69,-0.73,0.014
-0.33,0.69,-0.09,0.014
-1.55,0.64,0.33,0.014
-1.7,0.09,0.12,0.014
1.37,-0.99,-0.13,0.014
1.19,-0.42,0.23,0.014
0.26,-0.29,-0.11,0.014
-0.12,0,0.23,0.014
0.5,-0.52,0.18,0.014
0.48,0.35,0.04,0.013
0.33,-0.29,0.08,0.013
-0.49,0.2,0.08,0.013
-1.16,-0.25,0.81,0.013
0.21,-0.39,0.16,0.013
-1.72,0.11,0.68,0.013
-0.06,0.43,-0.51,0.013
0.44,-0.38,0.04,0.013
0.23,0.16,-0.14,0.013
-0.3,0.53,0.45,0.013
-0.75,0.55,0.12,0.013
0.21,0,0.21,0.013
-1.63,0.56,0.28,0.013
0.71,0.04,-0.6,0.013
-1.22,-0.19,0.68,0.013
0.71,0.3,-0.57,0.013
-0.31,-0.27,-0.14,0.013
1.84,-0.15,-0.69,0.013
-0.42,0.3,-0.44,0.013
-1.46,0.23,0.77,0.013
-0.98,0.85,0.09,0.013
-1.6,0.36,0.52,0.013
0.42,-0.44,0.4,0.013
-0.12,-0.35,0.56,0.018
-0.32,-0.64,0.49,0.018
-2.13,0.27,0.44,0.018
-1.83,0.3,-0.43,0.018
0.37,-1.07,-0.53,0.018
-5.03,0.21,-0.86,0.018
-0.82,-1.39,1.03,0.018
-1.67,-0.86,0.11,0.018
-3.05,-0.87,-0.02,0.018
-1.96,-0.36,-0.57,0.018
3.82,-0.15,-0.18,0.018
0.74,-0.6,0.72,0.018
-0.67,-0.85,0.29,0.018
1.1,-1,0.25,0.018
2.25,0.38,0.51,0.018
-0.45,-1.07,-0.18,0.01
1.17,-0.3,-0.38,0.01
2.28,0.48,-0.9,0.01
-0.12,1.5,-0.74,0.01
0.04,0.23,-1.21,0.01
-0.8,0.28,0.39,0.01
-0.51,-0.35,-0.04,0.01
2.35,0.31,-0.43,0.01
1.73,0.16,-0.15,0.01
-0.57,0.46,-0.36,0.01
-0.09,0.57,-0.34,0.01
0.78,0.5,-0.73,0.01
-2.02,0.23,0.16,0.01
-0.73,0.32,-0.2,0.01
0.54,0.68,-0.67,0.01
1.51,-0.39,-0.46,0.01
-0.51,0.03,-0.15,0.01
0.08,0.47,-1,0.01
1.42,0.64,-1.23,0.01
0.41,0.4,-0.04,0.01
-2.33,0.4,0.72,0.01
-1.76,0.41,0.59,0.01
0.18,1.33,-0.13,0.01
2.1,-0.58,-0.63,0.008
0.18,-0.81,0.43,0.008
1.42,-0.63,-0.26,0.008
1.44,-0.39,-0.07,0.008
-0.23,0.05,-0.27,0.008
0.07,-0.36,0.42,0.008
0.07,-0.02,-0.04,0.008
-0.07,0.72,-0.36,0.008
1.86,-0.46,0.14,0.008
0.34,0.42,0.51,0.008
0,-1.07,1.24,0.008
-0.25,0.48,0.6,0.008
1.15,0.18,-0.26,0.008
-0.8,0.17,-0.03,0.008
-0.48,0.39,-0.24,0.008
1.17,0,0.04,0.008
0.72,-0.13,-0.14,0.008
-0.55,0.59,0.21,0.008
-1.78,0.18,0.84,0.008
1.15,0.94,-0.4,0.008
-0.14,-0.14,0.26,0.008
-0.86,-0.05,0.26,0.007
1.44,0.62,-0.27,0.007
2.31,0.01,-0.46,0.007
-0.12,0.24,0.7,0.007
-0.74,0.82,-0.06,0.007
-1.52,0.67,-0.38,0.007
-0.2,0.42,0,0.007
0.04,0.19,-0.08,0.007
-1.51,0.49,0.05,0.007
0.31,0.34,0.43,0.007
1.05,0.2,0.17,0.007
0.84,0.45,-0.74,0.007
0.43,-0.69,-0.43,0.007
-0.93,-1.18,1.17,0.007
0.57,1.35,0.07,0.007
0.02,0.28,0.06,0.007
0.5,0.52,-0.26,0.007
0.69,0.04,-0.41,0.007
0.41,-0.34,0.13,0.007
-1.04,0.18,0.81,0.007
0.42,-0.64,0.17,0.007
0.99,0.85,-0.4,0.007
0.7,0.1,0.39,0.007
-0.7,-0.43,0.85,0.007
-0.23,1.17,0.29,0.007
-0.45,0.17,-0.11,0.007
0.08,-0.07,0.2,0.007
-0.86,-0.09,0.23,0.007
-0.85,-0.53,-0.09,0.007
0.67,-0.48,0.26,0.007
-1.62,0.15,0.49,0.007
1.06,0.33,-0.54,0.007
-1.08,-0.56,0.83,0.007
-0.81,-0.17,0.03,0.007
0.92,0.69,-0.16,0.007
0.4,-0.27,0.29,0.007
0.09,-0.19,0.3,0.007
0.05,0.07,0.66,0.007
-2.54,1.37,0.22,0.007
1.05,0.26,-0.7,0.007
1.35,-0.58,0.22,0.007
-0.71,0.35,-0.29,0.007
-2.37,0.71,0.16,0.007
-0.35,0.32,-0.53,0.007
-0.78,-0.39,-0.1,0.007
-0.41,-1.16,0.9,0.007
1.59,-0.34,0.41,0.007
1.33,-0.27,-0.42,0.007
-0.28,0.72,-0.54,0.007
0.99,-0.02,-0.13,0.007
-0.24,-0.54,-0.17,0.007
-1.12,0.9,0.17,0.007
-1.94,0.28,0.43,0.007
1.33,-0.33,0.37,0.007
-1.52,-0.46,0.63,0.007
0.75,0.44,-0.05,0.007
1.66,-1.44,0.6,0.007
0.11,0.32,0.06,0.007
0.08,-0.01,0.38,0.007
-0.31,-0.23,0.43,0.007
2.22,-0.52,-0.32,0.007
1.98,-0.45,-0.18,0.007
-0.54,0.56,0.1,0.007
1.39,-0.1,0.3,0.007
-0.42,0.62,0.08,0.007
0.72,0.4,-0.11,0.007
0.29,0.1,-0.04,0.007
-0.28,0.36,-0.25,0.007
-0.91,0.51,0,0.007
-0.05,0.42,-0.04,0.007
1.06,-0.98,0.32,0.007
0.09,0.64,0.1,0.007
0.34,0.15,-0.16,0.007
-1.5,0.42,0.62,0.007
0.31,1.03,-0.28,0.007
-0.42,-0.15,0.25,0.007
-1.45,0.64,-0.07,0.007
0.6,0.53,-0.32,0.007
0.55,-0.08,0.64,0.007
0.29,-0.19,0.35,0.007
-0.12,-0.1,-0.07,0.007
-0.92,0.26,0.18,0.007
-0.98,0.29,0.49,0.007
0.12,-0.08,0.49,0.007
-0.26,-0.18,0.74,0.007
0.35,0.52,0.13,0.007
-0.6,0.46,0.61,0.007
1.15,0.7,-0.34,0.007
-2.22,0.86,0.77,0.007
0.84,1.01,0.19,0.007
-0.67,0.44,-0.04,0.007
2.26,-0.68,0.71,0.007
-0.24,-0.49,0.34,0.007
-0.14,0.52,-0.64,0.007
0.07,-0.25,0.25,0.007
-1.5,0.87,-0.57,0.007
-0.52,0.15,0.52,0.007
-0.66,0.04,0.47,0.007
-0.11,0.22,-0.11,0.007
-1.41,0,0.25,0.007
-0.88,0.94,-0.63,0.007
1.2,0.52,0.14,0.007
0.74,-1,0.75,0.007
-0.21,0.56,0.32,0.007
-0.96,0.6,0.63,0.007
-1.84,-0.06,0.88,0.007
-0.36,-0.85,0.9,0.007
3.57,-0.88,-1.86,0.007
-1.43,-0.26,0.62,0.007
-1.64,-0.08,0.37,0.007
1.75,-0.35,-0.99,0.007
2.2,0.5,-1.1,0.007
-0.4,0.28,0.63,0.007
0.35,-0.8,-0.72,0.007
0.69,-0.21,-0.4,0.007
-1.28,-0.16,0.99,0.007
-1.16,-0.29,0.18,0.007
0.37,-0.65,-0.13,0.007
1.05,0.01,-0.09,0.007
-1.17,-0.35,0.65,0.007
-0.75,0.69,-0.41,0.007
-0.67,-0.15,0.18,0.007
-0.24,0.26,-0.15,0.007
0.19,-0.15,0.2,0.007
-2.43,-0.7,1.2,0.006
-0.11,0.06,-0.64,0.006
0.83,-0.14,-0.37,0.006
-1.91,-0.33,0.97,0.006
0.08,0.75,0,0.006
0.21,-0.22,-0.39,0.006
-1.7,0.58,0.38,0.006
0.54,0.04,-1.31,0.006
-1.1,-0.29,0.36,0.006
-0.07,0.71,-0.64,0.006
2.77,-0.15,-0.91,0.006
0.05,-0.42,0.57,0.006
-1.63,-0.02,0.45,0.006
-1.37,1.26,-0.11,0.006
-1.53,1.25,1.28,0.006
0.18,-0.11,-0.47,0.006
-1.69,0.51,0.06,0.006
-0.27,1.18,-1.23,0.006
1.68,0.36,-1.08,0.006
0.12,0.03,1.91,0.006
-2.32,-0.22,0.16,0.007
-2.27,-0.91,-0.24,0.007
0.41,-1.39,0.12,0.007
3.55,-0.83,-0.72,0.007
-1.21,-0.23,0.34,0.007
-2.36,1.36,0.81,0.007
-3.03,1.31,-0.04,0.007
0.56,-1.5,-0.23,0.007
-0.55,-0.14,-0.34,0.007
-0.45,-0.51,-0.54,0.007
-1.5,1.34,-0.83,0.007
0.63,-0.05,-0.22,0.007
-2.7,-0.39,0.67,0.007
-3.38,0.96,0.24,0.007
-3.18,1.23,0.39,0.007
-2.86,0.05,-2.11,0.007
5.43,-1.48,-1.85,0.007
-0.52,0.39,-0.37,0.007
1.49,-0.73,0.52,0.007
5.39,-1.14,0.03,0.007
0.42,-0.79,0.1,0.007
0.65,-2.47,-0.16,0.007
-2.68,1.46,1.03,0.006
-2.36,-0.3,-0.72,0.006
-3.34,1.09,0.45,0.006
3.03,0.2,-0.52,0.006
1.81,-1,-0.48,0.006
3.05,-1.7,-0.2,0.006
0.3,-0.75,0.06,0.006
-0.43,0.37,-0.1,0.006
-2.15,-0.31,0.48,0.006
3.76,-0.84,-0.67,0.006
1.17,-1.46,0.7,0.006
0.06,1.17,-0.01,0.006
2.17,-0.84,0.06,0.006
-1.3,0.19,0.92,0.006
1.36,0.42,0.48,0.006
1.32,-0.42,-0.3,0.006
-2.25,0.31,0,0.006
0.83,0.69,0.28,0.006
-1.55,-1.09,0.83,0.006
-1.79,-0.32,0.23,0.006
0.21,0.57,-0.35,0.006
-0.28,-0.4,0.86,0.006
-3.95,1.04,0.64,0.007
1.83,0.7,0.03,0.007
-1.62,-0.58,0.09,0.007
